h,8003,שָׁלֵם,Adjective,shalem,(shaw-lame'),"complete, safe, at peace","full, just, made ready, peaceable, perfected, quiet","From (H7999) shalam; complete (literally or figuratively); especially friendly -- full, just, made ready, peaceable, perfect(-ed), quiet, Shalem (by mistake for a name), whole. see HEBREW (H7999) shalam "
h,8004,שָׁלֵם,Proper Name Location,Shalem,(shaw-lame'),"peaceful, an early name of Jer",Salem ,"The same as (H8003) shalem; peaceful; Shalem, an early name of Jerusalem -- Salem. see HEBREW (H8003) shalem "
h,8005,שִׁלֵּם,Noun Masculine,shillem,(shil-lame'),recompense,recompense ,From (H7999) shalam; requital -- recompense. see HEBREW (H7999) shalam
h,8006,שִׁלֵּם,Proper Name Masculine,Shillem,(shil-lame'),a man of Naphtali,Shillem ,"The same as (H8005) shillem; Shillem, an Israelite -- Shillem. see HEBREW (H8005) shillem "
h,8007,שַׂלְמָא,Proper Name Masculine,Salma,(sal-maw'),"father of Boaz, also the founder of Bethlehem",Salma ,"Probably for (H8008) salmah; clothing; Salma, the name of two Israelites -- Salma. see HEBREW (H8008) salmah "
h,8008,שַׂלְמָה,Noun Feminine,salmah,(sal-maw'),"a wrapper, mantle","clothes, garment, raiment ","Transp. For (H8071) simlah; a dress -- clothes, garment, raiment. see HEBREW (H8071) simlah "
h,8009,שַׂלְמָה,Proper Name Masculine,Salmah,(sal-maw'),"Salmon, father of Boaz",Salmon ,"The same as (H8008) salmah; clothing; Salmah, an Israelite -- Salmon. Compare (H8012) Salmown. see HEBREW (H8008) salmah see HEBREW (H8012) Salmown "
h,8010,שְׁלמֹה,Proper Name Masculine,Shelomoh,(shel-o-mo'),David\'s son and successor to his throne,Solomon ,"From (H7965) shalowm; peaceful; Shelomah, David's successor -- Solomon. see HEBREW (H7965) shalowm "
h,8011,שִׁלֻּמָה,Noun Feminine,shillumah,(shil-loo-maw'),"requital, retribution",recompense ,Feminine of (H7966) shilluwm; retribution -- recompense. see HEBREW (H7966) shilluwm
h,8012,שַׂלְמוֹן,Proper Name Masculine,Salmon,(sal-mone'),father of Boaz,Salmon ,"From (H8008) salmah; investiture; Salmon, an Israelite -- Salmon. Compare (H8009) Salmah. see HEBREW (H8008) salmah see HEBREW (H8009) Salmah "
